SETU_CCNCT,pollutant,localidad,LL_years_count,years_as_LL,total_population,children_0_9,older_adults_60_plus,IPM_PROMEDIO,ESTRATO_MAYORITARIO
110011000000008305,O3,CHAPINERO,2,2015;2016,6963,613,1590,0.0275862068965517,6
110011000000008502,O3,USAQUEN,2,2021;2023,21988,2278,3149,0.0875,4
110011000000008515,O3,USAQUEN,2,2021;2023,19921,1365,4505,0.0470422535211267,4
110011000000008517,O3,USAQUEN,2,2021;2023,10311,845,1974,0.0247058823529411,4
110011000000008518,O3,USAQUEN,2,2021;2023,17281,1447,3792,0.0161111111111111,4
110011000000008526,O3,USAQUEN,2,2021;2023,26840,3030,3308,0.0911538461538461,3
110011000000009119,O3,SUBA,2,2021;2023,18481,1404,3204,0.1378378378378378,4
110011000000009222,O3,SUBA,2,2022;2023,76804,8395,7712,0.0495092024539877,3
110011000000001322,O3,USME,1,2011,4035,558,388,0.18225,2
110011000000002426,O3,CIUDAD BOLIVAR,1,2010,117,19,6,0.1,1
110011000000002525,O3,CIUDAD BOLIVAR,1,2010,8716,1482,818,0.2580597014925373,1
110011000000002540,O3,USME,1,2019,22751,3784,1655,0.2112142857142857,2
110011000000002561,O3,CIUDAD BOLIVAR,1,2010,23736,4493,1634,0.3322054380664652,1
110011000000004519,O3,BOSA,1,2017,44255,6758,3654,0.137172131147541,2
110011000000004526,O3,BOSA,1,2017,120881,19121,8581,0.1795265423242468,2
110011000000004535,O3,KENNEDY,1,2017,11270,1609,1241,0.11,2
110011000000004538,O3,KENNEDY,1,2017,24532,4026,1748,0.1686111111111111,2
110011000000004542,O3,KENNEDY,1,2017,34986,5780,2509,0.1610041841004184,2
110011000000004545,O3,KENNEDY,1,2017,47240,6789,3773,0.1095670995670996,2
110011000000004546,O3,FONTIBON,1,2017,547,103,29,0.2611764705882353,1
110011000000004548,O3,BOSA,1,2017,74503,9528,5108,0.0912269938650306,2
110011000000004550,O3,KENNEDY,1,2017,36135,5075,2474,0.1327777777777778,2
110011000000004551,O3,KENNEDY,1,2017,15761,1663,1150,0.057,2
110011000000004553,O3,KENNEDY,1,2017,21790,2830,1880,0.0630434782608695,2
110011000000004555,O3,KENNEDY,1,2017,15904,2578,814,0.045,2
110011000000004556,O3,KENNEDY,1,2017,13725,1964,1045,0.0366666666666666,2
110011000000004557,O3,FONTIBON,1,2017,10349,1169,869,0.0553846153846153,2
110011000000004558,O3,KENNEDY,1,2017,3781,494,262,0.1847058823529412,2
110011000000004559,O3,KENNEDY,1,2017,0,0,0,0.86,1
110011000000005107,O3,TEUSAQUILLO,1,2015,2382,151,522,0.0464,4
110011000000005108,O3,TEUSAQUILLO,1,2013,7542,624,1428,0.14,4
110011000000005109,O3,TEUSAQUILLO,1,2013,99,2,19,0.03,3
110011000000005110,O3,ENGATIVA,1,2013,2398,151,616,0.0224242424242424,4
110011000000005204,O3,BARRIOS UNIDOS,1,2018,8830,885,1476,0.0547272727272727,3
110011000000005205,O3,BARRIOS UNIDOS,1,2018,9879,960,1826,0.0566666666666666,3
110011000000005301,O3,SUBA,1,2021,9462,699,2299,0.0208955223880597,5
110011000000005302,O3,SUBA,1,2021,4068,277,826,0.0161538461538461,5
110011000000005303,O3,SUBA,1,2021,3855,291,941,0.0264150943396226,5
110011000000005304,O3,SUBA,1,2021,4715,328,1199,0.0466,5
110011000000005306,O3,BARRIOS UNIDOS,1,2021,2469,132,736,0.0404545454545454,4
110011000000005307,O3,SUBA,1,2021,11182,862,2849,0.0282432432432432,4
110011000000005401,O3,SUBA,1,2021,5802,409,1656,0.0167164179104477,4
110011000000005402,O3,SUBA,1,2021,20201,2200,2862,0.0371428571428571,4
110011000000005406,O3,ENGATIVA,1,2021,12474,1075,2418,0.0609090909090909,3
110011000000005502,O3,ENGATIVA,1,2018,23005,2210,3799,0.0555737704918032,3
110011000000005601,O3,SUBA,1,2021,10701,1065,1917,0.0564285714285714,3
110011000000005602,O3,ENGATIVA,1,2021,6649,542,1287,0.0423404255319149,3
110011000000005613,O3,SUBA,1,2021,3208,236,804,0.0375555555555555,3
110011000000005615,O3,ENGATIVA,1,2023,6872,669,1212,0.0563043478260869,3
110011000000005617,O3,ENGATIVA,1,2023,11555,1194,1782,0.0810588235294117,3
110011000000005619,O3,ENGATIVA,1,2023,14676,1442,2212,0.0575,3
110011000000005620,O3,ENGATIVA,1,2023,12522,1399,1662,0.0595238095238095,3
110011000000005624,O3,ENGATIVA,1,2023,510,42,39,0.184,3
110011000000005625,O3,ENGATIVA,1,2023,10648,984,2015,0.0547058823529411,3
110011000000005629,O3,ENGATIVA,1,2023,55520,6331,5976,0.0679272727272727,2
110011000000005639,O3,ENGATIVA,1,2023,24,5,1,0.0,2
110011000000006102,O3,SANTA FE,1,2015,164,18,26,0.06,3
110011000000006103,O3,SANTA FE,1,2015,7592,874,958,0.1019354838709677,3
110011000000006105,O3,SANTA FE,1,2011,1540,257,126,0.1746153846153846,2
110011000000006201,O3,TEUSAQUILLO,1,2013,5264,300,1085,0.0257446808510638,4
110011000000006210,O3,PUENTE ARANDA,1,2013,2331,165,542,0.02,3
110011000000006211,O3,PUENTE ARANDA,1,2013,1275,160,189,0.08,3
110011000000006302,O3,FONTIBON,1,2023,8690,973,1304,0.0560526315789473,4
110011000000006303,O3,ENGATIVA,1,2013,41630,3334,7270,0.0428235294117647,4
110011000000006312,O3,FONTIBON,1,2017,18118,1391,3732,0.0299145299145299,4
110011000000006406,O3,FONTIBON,1,2017,32552,3313,4372,0.0775384615384615,4
110011000000006407,O3,FONTIBON,1,2017,8257,901,1127,0.0617948717948718,3
110011000000006408,O3,FONTIBON,1,2017,9989,1169,1501,0.0794736842105263,3
110011000000006409,O3,FONTIBON,1,2017,18486,2279,2581,0.0850485436893203,3
110011000000006410,O3,FONTIBON,1,2017,9262,1008,1547,0.1010294117647059,3
110011000000006415,O3,FONTIBON,1,2017,24371,2977,2235,0.0951162790697674,2
110011000000006417,O3,FONTIBON,1,2017,7226,770,888,0.057391304347826,3
110011000000007103,O3,SANTA FE,1,2015,977,57,202,0.0733333333333333,4
110011000000007104,O3,SANTA FE,1,2015,2632,202,384,0.0720833333333333,4
110011000000007105,O3,SANTA FE,1,2015,2111,151,384,0.0385,4
110011000000007106,O3,LOS MARTIRES,1,2015,1189,85,202,0.0792307692307692,3
110011000000007107,O3,TEUSAQUILLO,1,2015,1760,93,467,0.05,4
110011000000007202,O3,TEUSAQUILLO,1,2015,6279,398,1408,0.0378461538461538,4
110011000000007206,O3,TEUSAQUILLO,1,2015,5442,279,1100,0.0214285714285714,4
110011000000007207,O3,TEUSAQUILLO,1,2015,2519,182,563,0.0334615384615384,4
110011000000007304,O3,CHAPINERO,1,2015,1350,112,186,0.0538888888888888,3
110011000000007306,O3,TEUSAQUILLO,1,2015,2053,133,369,0.0309090909090909,3
110011000000007307,O3,BARRIOS UNIDOS,1,2015,1604,124,250,0.0375,3
110011000000007312,O3,BARRIOS UNIDOS,1,2015,1630,152,231,0.1161538461538461,3
110011000000008103,O3,SANTA FE,1,2015,397,28,66,0.06625,3
110011000000008104,O3,SANTA FE,1,2015,4620,449,885,0.0802439024390243,2
110011000000008105,O3,SANTA FE,1,2015,3183,187,512,0.027391304347826,4
110011000000008106,O3,SANTA FE,1,2015,1701,174,263,0.2441379310344828,4
110011000000008108,O3,SANTA FE,1,2015,4914,370,558,0.0485714285714285,4
110011000000008109,O3,SANTA FE,1,2015,890,85,158,0.2016666666666667,3
110011000000008306,O3,CHAPINERO,1,2015,2367,187,492,0.079090909090909,4
110011000000008401,O3,USAQUEN,1,2021,9633,818,2295,0.0319047619047619,5
110011000000008402,O3,USAQUEN,1,2021,14122,1113,4049,0.0190697674418604,6
110011000000008404,O3,USAQUEN,1,2021,7324,553,1597,0.0428571428571428,5
110011000000008415,O3,USAQUEN,1,2021,19359,1148,5977,0.018235294117647,6
110011000000008416,O3,USAQUEN,1,2021,10223,792,2587,0.0333333333333333,6
110011000000008417,O3,USAQUEN,1,2021,12955,1052,3066,0.0482558139534883,5
110011000000008418,O3,USAQUEN,1,2021,11240,987,2434,0.0217241379310344,6
110011000000008503,O3,USAQUEN,1,2021,10244,1092,1528,0.042,3
110011000000008505,O3,USAQUEN,1,2021,14425,1630,1927,0.0863218390804597,3
110011000000008507,O3,USAQUEN,1,2021,12158,1152,2043,0.0726666666666666,3
110011000000008508,O3,USAQUEN,1,2021,10758,735,2831,0.0272093023255813,4
110011000000008510,O3,USAQUEN,1,2021,19174,1322,4628,0.0137037037037037,4
110011000000008511,O3,USAQUEN,1,2021,6318,468,1593,0.0123076923076923,4
110011000000008512,O3,USAQUEN,1,2021,13523,1039,3027,0.0235294117647058,4
110011000000008513,O3,USAQUEN,1,2021,13314,1043,2999,0.0203703703703703,5
110011000000008514,O3,USAQUEN,1,2021,5553,382,1428,0.044054054054054,5
110011000000008520,O3,USAQUEN,1,2021,5089,402,956,0.0852272727272727,6
110011000000008521,O3,USAQUEN,1,2021,16284,2107,1527,0.0865853658536585,3
110011000000008529,O3,USAQUEN,1,2021,11848,1211,1241,0.0332,3
110011000000009109,O3,SUBA,1,2021,3558,191,1116,0.022,5
110011000000009111,O3,SUBA,1,2021,21507,1619,5569,0.0153424657534246,5
110011000000009118,O3,SUBA,1,2021,10128,736,2294,0.034,5
110011000000005106,PM10,TEUSAQUILLO,15,2010;2011;2012;2013;2014;2015;2016;2017;2018;2019;2020;2021;2022;2023;2024,9527,753,2293,0.0172413793103448,5
110011000000007310,PM10,BARRIOS UNIDOS,15,2010;2011;2012;2013;2014;2015;2016;2017;2018;2019;2020;2021;2022;2023;2024,3268,387,458,0.0627777777777777,3
110011000000001101,PM10,SAN CRISTOBAL,14,2011;2012;2013;2014;2015;2016;2017;2018;2019;2020;2021;2022;2023;2024,4600,576,463,0.20625,2
110011000000001102,PM10,SAN CRISTOBAL,14,2011;2012;2013;2014;2015;2016;2017;2018;2019;2020;2021;2022;2023;2024,8859,1150,950,0.1302222222222222,2
110011000000001103,PM10,SAN CRISTOBAL,14,2011;2012;2013;2014;2015;2016;2017;2018;2019;2020;2021;2022;2023;2024,7002,843,863,0.1148275862068966,2
110011000000001105,PM10,SAN CRISTOBAL,14,2011;2012;2013;2014;2015;2016;2017;2018;2019;2020;2021;2022;2023;2024,3648,529,304,0.1844230769230769,2
110011000000001106,PM10,SAN CRISTOBAL,14,2011;2012;2013;2014;2015;2016;2017;2018;2019;2020;2021;2022;2023;2024,19118,2531,2163,0.1605384615384615,2
110011000000001108,PM10,SAN CRISTOBAL,14,2011;2012;2013;2014;2015;2016;2017;2018;2019;2020;2021;2022;2023;2024,13085,1700,1514,0.09625,2
110011000000001109,PM10,SAN CRISTOBAL,14,2011;2012;2013;2014;2015;2016;2017;2018;2019;2020;2021;2022;2023;2024,1984,183,363,0.0804545454545454,3
110011000000001110,PM10,SAN CRISTOBAL,14,2011;2012;2013;2014;2015;2016;2017;2018;2019;2020;2021;2022;2023;2024,1515,145,266,0.0876923076923077,3
110011000000001111,PM10,SAN CRISTOBAL,14,2011;2012;2013;2014;2015;2016;2017;2018;2019;2020;2021;2022;2023;2024,2824,296,513,0.1006896551724138,3
110011000000001114,PM10,SAN CRISTOBAL,14,2011;2012;2013;2014;2015;2016;2017;2018;2019;2020;2021;2022;2023;2024,1424,144,276,0.07,3
110011000000003105,PM10,SANTA FE,14,2011;2012;2013;2014;2015;2016;2017;2018;2019;2020;2021;2022;2023;2024,4029,454,636,0.1745714285714286,2
110011000000003205,PM10,SANTA FE,14,2011;2012;2013;2014;2015;2016;2017;2018;2019;2020;2021;2022;2023;2024,3899,531,525,0.1253125,2
110011000000003208,PM10,SAN CRISTOBAL,14,2011;2012;2013;2014;2015;2016;2017;2018;2019;2020;2021;2022;2023;2024,11376,1598,1319,0.2195294117647059,2
110011000000003210,PM10,SANTA FE,14,2011;2012;2013;2014;2015;2016;2017;2018;2019;2020;2021;2022;2023;2024,3429,535,346,0.2737037037037037,1
110011000000003211,PM10,SAN CRISTOBAL,14,2011;2012;2013;2014;2015;2016;2017;2018;2019;2020;2021;2022;2023;2024,7353,1000,999,0.2013333333333333,2
110011000000003212,PM10,SANTA FE,14,2011;2012;2013;2014;2015;2016;2017;2018;2019;2020;2021;2022;2023;2024,4512,579,638,0.1588571428571429,2
110011000000003216,PM10,SAN CRISTOBAL,14,2011;2012;2013;2014;2015;2016;2017;2018;2019;2020;2021;2022;2023;2024,729,91,105,0.208,1
110011000000005102,PM10,BARRIOS UNIDOS,14,2010;2011;2012;2013;2014;2015;2016;2017;2018;2019;2020;2021;2022;2024,14094,1323,2327,0.0245070422535211,4
110011000000005104,PM10,BARRIOS UNIDOS,14,2010;2011;2012;2013;2014;2015;2016;2017;2018;2019;2020;2021;2022;2024,1298,126,230,0.0307692307692307,3
110011000000005108,PM10,TEUSAQUILLO,14,2010;2011;2012;2013;2014;2015;2016;2017;2018;2020;2021;2022;2023;2024,7542,624,1428,0.14,4
110011000000005112,PM10,TEUSAQUILLO,14,2010;2011;2012;2013;2014;2015;2016;2017;2018;2019;2020;2021;2022;2024,0,0,0,0.0,1
110011000000005113,PM10,TEUSAQUILLO,14,2010;2011;2012;2013;2014;2015;2016;2017;2018;2019;2020;2021;2022;2024,9823,646,2818,0.0133333333333333,4
110011000000005115,PM10,ENGATIVA,14,2010;2011;2012;2013;2014;2015;2016;2017;2018;2019;2020;2021;2022;2024,2363,179,429,0.004,4
110011000000005203,PM10,BARRIOS UNIDOS,14,2010;2011;2012;2013;2014;2015;2016;2017;2018;2019;2020;2021;2022;2024,5490,569,965,0.0637037037037037,3
110011000000005204,PM10,BARRIOS UNIDOS,14,2010;2011;2012;2013;2014;2015;2016;2017;2018;2019;2020;2021;2022;2024,8830,885,1476,0.0547272727272727,3
110011000000005404,PM10,ENGATIVA,14,2010;2011;2012;2013;2014;2015;2016;2017;2018;2019;2020;2021;2022;2024,10259,1076,1673,0.073469387755102,3
110011000000007301,PM10,BARRIOS UNIDOS,14,2010;2011;2012;2013;2014;2015;2016;2018;2019;2020;2021;2022;2023;2024,1547,147,280,0.0623809523809523,3
110011000000001104,PM10,SAN CRISTOBAL,13,2011;2012;2013;2014;2015;2016;2017;2018;2019;2020;2021;2023;2024,4494,736,433,0.2582142857142857,1
110011000000001205,PM10,SAN CRISTOBAL,13,2011;2012;2013;2015;2016;2017;2018;2019;2020;2021;2022;2023;2024,2805,266,526,0.0526923076923077,3
110011000000001207,PM10,SAN CRISTOBAL,13,2011;2012;2013;2015;2016;2017;2018;2019;2020;2021;2022;2023;2024,5104,495,770,0.0604347826086956,3
110011000000001209,PM10,SAN CRISTOBAL,13,2011;2012;2013;2015;2016;2017;2018;2019;2020;2021;2022;2023;2024,2772,338,448,0.1014285714285714,3
110011000000001210,PM10,SAN CRISTOBAL,13,2011;2012;2013;2015;2016;2017;2018;2019;2020;2021;2022;2023;2024,2881,303,516,0.0878947368421052,3
110011000000003110,PM10,SANTA FE,13,2011;2012;2013;2015;2016;2017;2018;2019;2020;2021;2022;2023;2024,1646,101,291,0.2,2
110011000000003201,PM10,SANTA FE,13,2011;2012;2013;2015;2016;2017;2018;2019;2020;2021;2022;2023;2024,8793,1141,1073,0.2052380952380952,2
110011000000003202,PM10,SAN CRISTOBAL,13,2011;2012;2013;2015;2016;2017;2018;2019;2020;2021;2022;2023;2024,9941,1253,1392,0.1625,2
110011000000003203,PM10,SANTA FE,13,2011;2012;2013;2015;2016;2017;2018;2019;2020;2021;2022;2023;2024,6346,569,982,0.2276470588235294,2
110011000000005101,PM10,BARRIOS UNIDOS,13,2010;2011;2012;2013;2014;2015;2016;2017;2018;2019;2020;2021;2024,6050,412,1335,0.0544444444444444,4
110011000000005114,PM10,TEUSAQUILLO,13,2010;2011;2012;2013;2014;2015;2016;2017;2018;2019;2020;2021;2024,0,0,0,0.0,1
110011000000005503,PM10,ENGATIVA,13,2010;2011;2012;2013;2014;2015;2016;2017;2018;2019;2020;2021;2024,13587,1256,2423,0.0534939759036144,3
110011000000007101,PM10,TEUSAQUILLO,13,2010;2011;2014;2015;2016;2017;2018;2019;2020;2021;2022;2023;2024,6965,439,1558,0.0243076923076923,4
110011000000008107,PM10,SANTA FE,13,2011;2012;2014;2015;2016;2017;2018;2019;2020;2021;2022;2023;2024,2038,182,375,0.112,4
110011000000001107,PM10,SAN CRISTOBAL,12,2011;2012;2013;2015;2016;2017;2018;2019;2020;2021;2023;2024,6564,883,861,0.1048571428571429,2
110011000000001112,PM10,SAN CRISTOBAL,12,2011;2012;2013;2015;2016;2017;2018;2019;2020;2021;2023;2024,886,87,159,0.1109090909090909,3
110011000000001115,PM10,SAN CRISTOBAL,12,2011;2012;2013;2015;2016;2017;2018;2019;2020;2021;2023;2024,1591,219,224,0.1347368421052632,1
110011000000001206,PM10,SAN CRISTOBAL,12,2011;2012;2013;2015;2016;2017;2018;2019;2020;2021;2023;2024,1043,89,203,0.0525,3
110011000000001301,PM10,SAN CRISTOBAL,12,2011;2012;2013;2015;2016;2017;2018;2019;2020;2021;2023;2024,8012,910,1002,0.0837254901960784,2
110011000000001302,PM10,SAN CRISTOBAL,12,2011;2012;2013;2015;2016;2017;2018;2019;2020;2021;2023;2024,4317,550,646,0.122,3
110011000000001303,PM10,SAN CRISTOBAL,12,2011;2012;2013;2015;2016;2017;2018;2019;2020;2021;2023;2024,7961,1049,1135,0.1186486486486486,2
110011000000001308,PM10,SAN CRISTOBAL,12,2011;2012;2013;2015;2016;2017;2018;2019;2020;2021;2023;2024,17324,2282,1924,0.1395495495495495,2
110011000000001314,PM10,SAN CRISTOBAL,12,2011;2012;2013;2015;2016;2017;2018;2019;2020;2021;2023;2024,7091,934,926,0.1896666666666667,2
110011000000001405,PM10,SAN CRISTOBAL,12,2011;2012;2013;2015;2016;2017;2018;2019;2020;2021;2023;2024,9993,1064,1610,0.0846153846153846,3
110011000000003106,PM10,SANTA FE,12,2012;2013;2015;2016;2017;2018;2019;2020;2021;2022;2023;2024,1687,107,259,0.1973529411764706,3
110011000000003204,PM10,SANTA FE,12,2012;2013;2015;2016;2017;2018;2019;2020;2021;2022;2023;2024,2530,228,445,0.08,2
110011000000003209,PM10,SAN CRISTOBAL,12,2011;2012;2013;2015;2016;2017;2018;2019;2020;2021;2023;2024,3528,522,381,0.2475,2
110011000000005103,PM10,BARRIOS UNIDOS,12,2010;2011;2012;2013;2014;2015;2018;2019;2020;2021;2022;2024,2722,219,503,0.0357894736842105,3
110011000000005201,PM10,BARRIOS UNIDOS,12,2010;2011;2013;2014;2015;2018;2019;2020;2021;2022;2023;2024,4346,435,775,0.0658823529411764,3
110011000000005206,PM10,BARRIOS UNIDOS,12,2010;2011;2013;2014;2015;2016;2018;2019;2020;2021;2022;2024,4813,565,648,0.0726666666666666,3
110011000000005301,PM10,SUBA,12,2010;2011;2013;2014;2015;2018;2019;2020;2021;2022;2023;2024,9462,699,2299,0.0208955223880597,5
110011000000005304,PM10,SUBA,12,2010;2011;2013;2014;2015;2018;2019;2020;2021;2022;2023;2024,4715,328,1199,0.0466,5
110011000000005305,PM10,BARRIOS UNIDOS,12,2010;2011;2013;2014;2015;2018;2019;2020;2021;2022;2023;2024,2303,154,492,0.0342857142857142,3
110011000000005306,PM10,BARRIOS UNIDOS,12,2010;2011;2013;2014;2015;2018;2019;2020;2021;2022;2023;2024,2469,132,736,0.0404545454545454,4
110011000000005308,PM10,SUBA,12,2010;2011;2013;2014;2015;2018;2019;2020;2021;2022;2023;2024,6787,660,1047,0.0565384615384615,3
110011000000005402,PM10,SUBA,12,2010;2011;2013;2014;2015;2018;2019;2020;2021;2022;2023;2024,20201,2200,2862,0.0371428571428571,4
110011000000005403,PM10,SUBA,12,2010;2011;2013;2014;2015;2018;2019;2020;2021;2022;2023;2024,10667,866,2494,0.0598529411764705,4
110011000000007102,PM10,CHAPINERO,12,2010;2011;2014;2016;2017;2018;2019;2020;2021;2022;2023;2024,3055,174,461,0.0311764705882353,4
110011000000007104,PM10,SANTA FE,12,2011;2012;2014;2015;2016;2017;2018;2020;2021;2022;2023;2024,2632,202,384,0.0720833333333333,4
110011000000007206,PM10,TEUSAQUILLO,12,2010;2011;2014;2016;2017;2018;2019;2020;2021;2022;2023;2024,5442,279,1100,0.0214285714285714,4
110011000000007405,PM10,BARRIOS UNIDOS,12,2010;2011;2013;2014;2015;2018;2019;2020;2021;2022;2023;2024,1810,173,384,0.0465217391304347,3
110011000000008101,PM10,SANTA FE,12,2011;2014;2015;2016;2017;2018;2019;2020;2021;2022;2023;2024,1484,63,271,0.090625,3
110011000000008108,PM10,SANTA FE,12,2011;2012;2014;2015;2016;2017;2018;2020;2021;2022;2023;2024,4914,370,558,0.0485714285714285,4
110011000000008211,PM10,SANTA FE,12,2010;2011;2014;2016;2017;2018;2019;2020;2021;2022;2023;2024,4685,163,418,0.0428,4
110011000000001202,PM10,SAN CRISTOBAL,11,2012;2013;2015;2016;2017;2018;2019;2020;2021;2023;2024,4180,400,658,0.0480645161290322,3
110011000000001204,PM10,SAN CRISTOBAL,11,2012;2013;2015;2016;2017;2018;2019;2020;2021;2023;2024,10811,1022,2055,0.0451898734177215,3
110011000000001208,PM10,SAN CRISTOBAL,11,2012;2013;2015;2016;2017;2018;2019;2020;2021;2023;2024,340,31,54,0.245,2
110011000000002102,PM10,LOS MARTIRES,11,2012;2013;2015;2016;2017;2018;2019;2020;2021;2023;2024,10640,1037,1901,0.0674647887323943,3
110011000000003107,PM10,SANTA FE,11,2012;2013;2015;2016;2017;2018;2020;2021;2022;2023;2024,354,34,27,0.2635714285714286,3
110011000000003108,PM10,SANTA FE,11,2012;2015;2016;2017;2018;2019;2020;2021;2022;2023;2024,2303,251,321,0.1388,3
110011000000005111,PM10,TEUSAQUILLO,11,2010;2011;2012;2013;2015;2016;2017;2018;2020;2021;2024,4840,295,1259,0.047391304347826,4
110011000000005202,PM10,BARRIOS UNIDOS,11,2010;2011;2013;2014;2015;2018;2019;2020;2021;2022;2024,4371,469,598,0.0817948717948718,3
110011000000005205,PM10,BARRIOS UNIDOS,11,2010;2011;2013;2014;2015;2018;2019;2020;2021;2022;2024,9879,960,1826,0.0566666666666666,3
110011000000005307,PM10,SUBA,11,2010;2011;2013;2014;2015;2019;2020;2021;2022;2023;2024,11182,862,2849,0.0282432432432432,4
110011000000005502,PM10,ENGATIVA,11,2010;2011;2012;2013;2014;2015;2017;2018;2020;2021;2024,23005,2210,3799,0.0555737704918032,3
110011000000005506,PM10,ENGATIVA,11,2010;2011;2012;2013;2014;2015;2017;2018;2020;2021;2024,1920,233,168,0.05,3
110011000000007201,PM10,TEUSAQUILLO,11,2010;2011;2014;2015;2018;2019;2020;2021;2022;2023;2024,1363,95,298,0.0605555555555555,4
110011000000007205,PM10,CHAPINERO,11,2010;2011;2014;2016;2017;2018;2019;2020;2021;2022;2023,5016,314,882,0.0202083333333333,4
110011000000007309,PM10,BARRIOS UNIDOS,11,2010;2011;2013;2014;2015;2018;2019;2021;2022;2023;2024,1655,186,251,0.055,3
110011000000008102,PM10,SANTA FE,11,2011;2014;2015;2016;2017;2018;2020;2021;2022;2023;2024,16,3,2,0.2366666666666667,2
110011000000008502,PM10,USAQUEN,11,2010;2011;2012;2014;2015;2016;2017;2019;2022;2023;2024,21988,2278,3149,0.0875,4
110011000000008521,PM10,USAQUEN,11,2010;2011;2012;2015;2016;2017;2018;2019;2020;2022;2023,16284,2107,1527,0.0865853658536585,3
110011000000009111,PM10,SUBA,11,2010;2011;2013;2014;2015;2019;2020;2021;2022;2023;2024,21507,1619,5569,0.0153424657534246,5
110011000000001201,PM10,SAN CRISTOBAL,10,2012;2013;2015;2016;2017;2018;2020;2021;2023;2024,7153,894,962,0.0942857142857142,2
110011000000001304,PM10,SAN CRISTOBAL,10,2011;2012;2013;2015;2016;2017;2018;2019;2020;2021,16148,2100,2133,0.1367619047619048,2
110011000000001408,PM10,SAN CRISTOBAL,10,2011;2012;2013;2015;2016;2017;2018;2019;2020;2021,7811,929,1077,0.08484375,2
110011000000003101,PM10,SANTA FE,10,2012;2015;2016;2017;2018;2020;2021;2022;2023;2024,4282,481,520,0.2051851851851852,3
110011000000003102,PM10,SANTA FE,10,2012;2015;2016;2017;2018;2020;2021;2022;2023;2024,5951,369,992,0.11,3
110011000000003103,PM10,SANTA FE,10,2012;2015;2016;2017;2018;2020;2021;2022;2023;2024,4472,242,789,0.0920588235294117,3
110011000000003109,PM10,SANTA FE,10,2012;2015;2016;2017;2018;2020;2021;2022;2023;2024,2943,162,490,0.1807142857142857,3
110011000000003206,PM10,SAN CRISTOBAL,10,2012;2015;2016;2017;2018;2019;2020;2021;2023;2024,1677,208,234,0.1985,2
110011000000003207,PM10,SAN CRISTOBAL,10,2012;2015;2016;2017;2018;2019;2020;2021;2023;2024,3786,508,468,0.2104545454545454,2
110011000000004103,PM10,SANTA FE,10,2012;2015;2016;2017;2018;2020;2021;2022;2023;2024,1247,155,198,0.1385185185185185,3
110011000000004104,PM10,SANTA FE,10,2012;2013;2015;2016;2017;2018;2020;2021;2023;2024,4437,524,490,0.1119230769230769,3
110011000000004105,PM10,SANTA FE,10,2012;2013;2015;2016;2017;2018;2020;2021;2023;2024,10427,1149,1379,0.0869696969696969,3
110011000000005405,PM10,ENGATIVA,10,2010;2011;2013;2014;2015;2018;2019;2020;2021;2024,9487,1147,1270,0.0812765957446808,3
110011000000006102,PM10,SANTA FE,10,2012;2015;2016;2017;2018;2020;2021;2022;2023;2024,164,18,26,0.06,3
110011000000006104,PM10,SANTA FE,10,2012;2015;2016;2017;2018;2020;2021;2022;2023;2024,4617,596,506,0.2218181818181818,2
110011000000007103,PM10,SANTA FE,10,2011;2014;2016;2017;2018;2020;2021;2022;2023;2024,977,57,202,0.0733333333333333,4
110011000000007105,PM10,SANTA FE,10,2012;2015;2016;2017;2018;2020;2021;2022;2023;2024,2111,151,384,0.0385,4
110011000000007106,PM10,LOS MARTIRES,10,2011;2012;2016;2017;2018;2020;2021;2022;2023;2024,1189,85,202,0.0792307692307692,3
110011000000007107,PM10,TEUSAQUILLO,10,2011;2012;2016;2017;2018;2020;2021;2022;2023;2024,1760,93,467,0.05,4
110011000000007302,PM10,BARRIOS UNIDOS,10,2010;2011;2013;2014;2015;2018;2019;2022;2023;2024,1851,143,421,0.0479310344827586,3
110011000000007401,PM10,CHAPINERO,10,2010;2011;2013;2014;2015;2018;2019;2022;2023;2024,4745,255,1481,0.0296226415094339,4
110011000000007406,PM10,BARRIOS UNIDOS,10,2010;2011;2013;2014;2015;2018;2019;2022;2023;2024,1834,164,335,0.0870967741935483,3
110011000000008103,PM10,SANTA FE,10,2014;2015;2016;2017;2018;2020;2021;2022;2023;2024,397,28,66,0.06625,3
110011000000008109,PM10,SANTA FE,10,2014;2015;2016;2017;2018;2020;2021;2022;2023;2024,890,85,158,0.2016666666666667,3
110011000000008307,PM10,CHAPINERO,10,2010;2011;2013;2014;2015;2018;2019;2022;2023;2024,8066,678,1639,0.1003846153846154,6
110011000000008315,PM10,CHAPINERO,10,2010;2011;2013;2014;2015;2018;2019;2022;2023;2024,7338,645,1503,0.0357777777777777,6
110011000000008402,PM10,USAQUEN,10,2010;2011;2012;2013;2014;2015;2019;2022;2023;2024,14122,1113,4049,0.0190697674418604,6
110011000000008413,PM10,USAQUEN,10,2010;2011;2012;2013;2014;2015;2019;2022;2023;2024,1790,144,290,0.08,5
110011000000008414,PM10,USAQUEN,10,2010;2011;2012;2013;2014;2015;2019;2022;2023;2024,4446,473,854,0.0748648648648648,5
110011000000008415,PM10,USAQUEN,10,2010;2011;2012;2013;2014;2015;2019;2022;2023;2024,19359,1148,5977,0.018235294117647,6
