localidad,pollutant,year,cluster,total_population,children_0_9,older_adults_60_plus,avg_IPM,sector_count
LOS MARTIRES,SO2,2020,NS,70865,7030,12317,0.08035320556056079,19
LOS MARTIRES,SO2,2021,LL,21937,2070,3748,0.09183352153531123,8
LOS MARTIRES,SO2,2021,NS,48928,4960,8569,0.07200388485165138,11
LOS MARTIRES,SO2,2022,LL,55187,5390,9632,0.08192397972822348,17
LOS MARTIRES,SO2,2022,NS,15678,1640,2685,0.0670016251354279,2
LOS MARTIRES,SO2,2023,LL,26559,2469,4618,0.08720592860751944,9
LOS MARTIRES,SO2,2023,NS,44306,4561,7699,0.074185754818298,10
LOS MARTIRES,SO2,2024,LL,21937,2070,3748,0.09183352153531123,8
LOS MARTIRES,SO2,2024,NS,48928,4960,8569,0.07200388485165138,11
LOS MARTIRES,eBC,2021,LL,13095,1259,2250,0.0793985193210545,3
LOS MARTIRES,eBC,2021,NS,57770,5771,10067,0.08053220923046821,16
LOS MARTIRES,eBC,2022,LL,70865,7030,12317,0.08035320556056079,19
LOS MARTIRES,eBC,2023,LL,70865,7030,12317,0.08035320556056079,19
PUENTE ARANDA,CO,2010,HH,40424,4051,6621,0.055270103924015566,6
PUENTE ARANDA,CO,2010,LL,109384,10826,18171,0.07814627581528524,25
PUENTE ARANDA,CO,2010,NS,59307,5339,10979,0.062473456555407515,9
PUENTE ARANDA,CO,2011,HH,151539,14873,25518,0.06901102432664027,24
PUENTE ARANDA,CO,2011,NS,57576,5343,10253,0.07445462775534534,16
PUENTE ARANDA,CO,2012,HH,152405,14829,25912,0.06395556619889324,23
PUENTE ARANDA,CO,2012,NS,56710,5387,9859,0.0809741532559028,17
PUENTE ARANDA,CO,2013,HH,95581,8953,16930,0.0625044531651884,15
PUENTE ARANDA,CO,2013,LL,12653,956,2386,0.0554411764705882,2
PUENTE ARANDA,CO,2013,NS,100881,10307,16455,0.07822128163069086,23
PUENTE ARANDA,CO,2014,HH,75812,7275,12992,0.05115108534218821,10
PUENTE ARANDA,CO,2014,NS,133303,12941,22779,0.07786759248343368,30
PUENTE ARANDA,CO,2015,HH,28399,2950,4593,0.06128750882719983,4
PUENTE ARANDA,CO,2015,NS,180716,17266,31178,0.0722885720171137,36
PUENTE ARANDA,CO,2016,HH,4664,351,938,0.0283333333333333,1
PUENTE ARANDA,CO,2016,LL,87286,8273,15193,0.06484817784182274,14
PUENTE ARANDA,CO,2016,NS,117165,11592,19640,0.07645323219224162,25
PUENTE ARANDA,CO,2017,HH,44422,4445,7283,0.05625636236965308,7
PUENTE ARANDA,CO,2017,LL,2452,287,300,0.05625,2
PUENTE ARANDA,CO,2017,NS,162241,15484,28188,0.07552400294636517,31
PUENTE ARANDA,CO,2018,HH,108617,10253,19376,0.060199246858288695,17
PUENTE ARANDA,CO,2018,NS,100498,9963,16395,0.07931093179712975,23
PUENTE ARANDA,CO,2019,HH,207741,20042,35579,0.07282996389276032,38
PUENTE ARANDA,CO,2019,NS,1374,174,192,0.04,2
PUENTE ARANDA,CO,2020,HH,135640,13024,23438,0.059241410291521225,20
PUENTE ARANDA,CO,2020,NS,73475,7192,12333,0.08313552110472339,20
PUENTE ARANDA,CO,2021,HH,104366,10099,17799,0.060514418661045837,18
PUENTE ARANDA,CO,2021,NS,104749,10117,17972,0.07992177691027579,22
PUENTE ARANDA,CO,2022,HH,104862,9780,18682,0.0600796868391591,17
PUENTE ARANDA,CO,2022,NS,104253,10436,17089,0.07939930224605163,23
PUENTE ARANDA,CO,2023,HH,67078,6382,11539,0.052521193639206806,10
PUENTE ARANDA,CO,2023,NS,142037,13834,24232,0.0774108897177608,30
PUENTE ARANDA,CO,2024,HH,82476,8441,13223,0.08968013822787688,15
PUENTE ARANDA,CO,2024,NS,126639,11775,22548,0.06009346218026956,25
PUENTE ARANDA,NO2,2010,HH,209115,20216,35771,0.0711884656981223,40
PUENTE ARANDA,NO2,2013,HH,192856,18935,32654,0.07324045208288099,36
PUENTE ARANDA,NO2,2013,NS,16259,1281,3117,0.0527205882352941,4
PUENTE ARANDA,NO2,2014,HH,209115,20216,35771,0.0711884656981223,40
PUENTE ARANDA,NO2,2015,HH,33776,3415,5504,0.05732412470881868,5
PUENTE ARANDA,NO2,2015,LL,14172,1121,2594,0.1532401687947906,5
PUENTE ARANDA,NO2,2015,NS,161167,15680,27673,0.05982390534689486,30
PUENTE ARANDA,NO2,2016,HH,167191,16353,28488,0.07367835978076927,28
PUENTE ARANDA,NO2,2016,LL,4664,351,938,0.0283333333333333,1
PUENTE ARANDA,NO2,2016,NS,37260,3512,6345,0.06874647461181994,11
PUENTE ARANDA,NO2,2017,HH,92230,8818,15762,0.08993529435462326,22
PUENTE ARANDA,NO2,2017,NS,116885,11398,20009,0.04827567511795448,18
PUENTE ARANDA,NO2,2018,HH,135640,13024,23438,0.059241410291521225,20
PUENTE ARANDA,NO2,2018,NS,73475,7192,12333,0.08313552110472339,20
PUENTE ARANDA,NO2,2019,HH,40392,4175,6629,0.05996848133699625,6
PUENTE ARANDA,NO2,2019,NS,168723,16041,29142,0.07316846293832102,34
PUENTE ARANDA,NO2,2020,HH,158536,15444,27091,0.06397147287969918,23
PUENTE ARANDA,NO2,2020,NS,50579,4772,8680,0.08095263245245948,17
PUENTE ARANDA,NO2,2021,HH,141873,14173,23705,0.05982373311829534,22
PUENTE ARANDA,NO2,2021,LL,4664,351,938,0.0283333333333333,1
PUENTE ARANDA,NO2,2021,NS,62578,5692,11128,0.08841665682288596,17
PUENTE ARANDA,NO2,2022,HH,143184,14225,23687,0.07707082051123196,26
PUENTE ARANDA,NO2,2022,NS,65931,5991,12084,0.060264092473775795,14
PUENTE ARANDA,NO2,2023,HH,143184,14225,23687,0.07707082051123196,26
PUENTE ARANDA,NO2,2023,NS,65931,5991,12084,0.060264092473775795,14
PUENTE ARANDA,NO2,2024,HH,129943,13087,21403,0.07687087349851092,22
PUENTE ARANDA,NO2,2024,NS,79172,7129,14368,0.06424330060875844,18
PUENTE ARANDA,O3,2010,LL,161503,15702,27820,0.05669334742222589,23
PUENTE ARANDA,O3,2010,NS,47612,4514,7951,0.09079950807139392,17
PUENTE ARANDA,O3,2011,LL,162440,15863,27551,0.06428799672962925,24
PUENTE ARANDA,O3,2011,NS,46675,4353,8220,0.0815391691508619,16
PUENTE ARANDA,O3,2012,LL,184342,17990,31461,0.058546742801560456,28
PUENTE ARANDA,O3,2012,NS,24773,2226,4310,0.10068581912343329,12
PUENTE ARANDA,O3,2013,LL,209115,20216,35771,0.0711884656981223,40
PUENTE ARANDA,O3,2014,LL,192757,18921,32651,0.07533303642810617,35
PUENTE ARANDA,O3,2014,NS,16358,1295,3120,0.04217647058823528,5
PUENTE ARANDA,O3,2015,LL,195068,18999,33292,0.07292827452334426,35
PUENTE ARANDA,O3,2015,NS,14047,1217,2479,0.059009803921568627,5
PUENTE ARANDA,O3,2016,LL,190404,18648,32354,0.07423989044069752,34
PUENTE ARANDA,O3,2016,NS,18711,1568,3417,0.0538970588235294,6
PUENTE ARANDA,O3,2017,LL,30328,2883,5210,0.06152190509748645,4
PUENTE ARANDA,O3,2017,NS,178787,17333,30561,0.07226252798708184,36
PUENTE ARANDA,O3,2018,LL,170746,16716,29226,0.06114466864040728,26
PUENTE ARANDA,O3,2018,NS,38369,3500,6545,0.0898412316624502,14
PUENTE ARANDA,O3,2019,HH,4664,351,938,0.0283333333333333,1
PUENTE ARANDA,O3,2019,LL,191306,18763,32448,0.06990279786077225,33
PUENTE ARANDA,O3,2019,NS,13145,1102,2385,0.08540216086434572,6
PUENTE ARANDA,O3,2020,LL,192757,18921,32651,0.07533303642810617,35
PUENTE ARANDA,O3,2020,NS,16358,1295,3120,0.04217647058823528,5
PUENTE ARANDA,O3,2021,LL,90719,9139,14838,0.08250557426045127,20
PUENTE ARANDA,O3,2021,NS,118396,11077,20933,0.059871357135793335,20
PUENTE ARANDA,O3,2022,LL,4151,449,589,0.1114583333333333,2
PUENTE ARANDA,O3,2022,NS,204964,19767,35182,0.06906899898047962,38
PUENTE ARANDA,O3,2023,HH,4923,503,883,0.15772727272727272,2
PUENTE ARANDA,O3,2023,LL,23492,2474,3752,0.11022994894598152,8
PUENTE ARANDA,O3,2023,NS,180700,17239,31136,0.055008149696749824,30
PUENTE ARANDA,O3,2024,LL,90057,8961,15199,0.06619868698372107,14
PUENTE ARANDA,O3,2024,NS,119058,11255,20572,0.07387526962126144,26
PUENTE ARANDA,PM10,2010,HH,80053,7617,13855,0.04831916849289837,11
PUENTE ARANDA,PM10,2010,NS,129062,12599,21916,0.07986302670700035,29
PUENTE ARANDA,PM10,2011,HH,89084,8602,15232,0.04723160410937554,13
PUENTE ARANDA,PM10,2011,NS,120031,11614,20539,0.08272325090751889,27
PUENTE ARANDA,PM10,2012,HH,44422,4445,7283,0.05625636236965308,7
PUENTE ARANDA,PM10,2012,LL,4664,351,938,0.0283333333333333,1
PUENTE ARANDA,PM10,2012,NS,160029,15420,27550,0.0757940861876246,32
PUENTE ARANDA,PM10,2013,HH,44422,4445,7283,0.05625636236965308,7
PUENTE ARANDA,PM10,2013,NS,164693,15771,28488,0.07435588155567639,33
PUENTE ARANDA,PM10,2014,HH,160824,15653,27544,0.06255599484304504,24
PUENTE ARANDA,PM10,2014,NS,48291,4563,8227,0.0841371719807382,16
PUENTE ARANDA,PM10,2015,HH,102324,9949,17490,0.055392723793413076,16
PUENTE ARANDA,PM10,2015,NS,106791,10267,18281,0.08171896030126179,24
PUENTE ARANDA,PM10,2016,HH,102324,9949,17490,0.055392723793413076,16
PUENTE ARANDA,PM10,2016,LL,4664,351,938,0.0283333333333333,1
PUENTE ARANDA,PM10,2016,NS,102127,9916,17343,0.08404007451725869,23
PUENTE ARANDA,PM10,2017,HH,83938,8044,14405,0.04828562667404573,12
PUENTE ARANDA,PM10,2017,LL,4664,351,938,0.0283333333333333,1
PUENTE ARANDA,PM10,2017,NS,120513,11821,20428,0.08295473238900038,27
PUENTE ARANDA,PM10,2018,HH,97302,9445,16695,0.04671506095870586,14
PUENTE ARANDA,PM10,2018,LL,4664,351,938,0.0283333333333333,1
PUENTE ARANDA,PM10,2018,NS,107149,10420,18138,0.08660777764678708,25
PUENTE ARANDA,PM10,2019,HH,140627,13898,23456,0.057496103925930034,20
PUENTE ARANDA,PM10,2019,NS,68488,6318,12315,0.08488082747031458,20
PUENTE ARANDA,PM10,2020,HH,80053,7617,13855,0.04831916849289837,11
PUENTE ARANDA,PM10,2020,LL,14984,1121,2928,0.043627450980392134,3
PUENTE ARANDA,PM10,2020,NS,114078,11478,18988,0.08404405467545514,26
PUENTE ARANDA,PM10,2021,HH,62439,5962,10723,0.04876092222538131,9
PUENTE ARANDA,PM10,2021,LL,18307,1512,3363,0.09236851883610586,7
PUENTE ARANDA,PM10,2021,NS,128369,12742,21685,0.07342127900182165,24
PUENTE ARANDA,PM10,2022,HH,40424,4051,6621,0.055270103924015566,6
PUENTE ARANDA,PM10,2022,LL,4664,351,938,0.0283333333333333,1
PUENTE ARANDA,PM10,2022,NS,164027,15814,28212,0.07538135366810501,33
PUENTE ARANDA,PM10,2023,HH,6648,636,1117,0.045,1
PUENTE ARANDA,PM10,2023,LL,5819,476,1109,0.09814625850340135,2
PUENTE ARANDA,PM10,2023,NS,196648,19104,33545,0.07043908407886729,37
PUENTE ARANDA,PM10,2024,HH,48663,4787,8146,0.05172431707344645,8
PUENTE ARANDA,PM10,2024,LL,17032,1352,3174,0.0944299386421235,6
PUENTE ARANDA,PM10,2024,NS,143420,14077,24451,0.07181401767248383,26
PUENTE ARANDA,PM2.5,2010,HH,145055,14111,24634,0.05618526476509087,20
PUENTE ARANDA,PM2.5,2010,NS,64060,6105,11137,0.08619166663115374,20
PUENTE ARANDA,PM2.5,2011,HH,160824,15653,27544,0.06255599484304504,24
PUENTE ARANDA,PM2.5,2011,NS,48291,4563,8227,0.0841371719807382,16
PUENTE ARANDA,PM2.5,2012,HH,44422,4445,7283,0.05625636236965308,7
PUENTE ARANDA,PM2.5,2012,NS,164693,15771,28488,0.07435588155567639,33
PUENTE ARANDA,PM2.5,2013,HH,44422,4445,7283,0.05625636236965308,7
PUENTE ARANDA,PM2.5,2013,NS,164693,15771,28488,0.07435588155567639,33
PUENTE ARANDA,PM2.5,2014,HH,132727,13056,22167,0.05834774439229819,19
PUENTE ARANDA,PM2.5,2014,NS,76388,7160,13604,0.0828062611652965,21
PUENTE ARANDA,PM2.5,2015,HH,71945,6819,12369,0.046476666737537045,10
PUENTE ARANDA,PM2.5,2015,LL,4664,351,938,0.0283333333333333,1
PUENTE ARANDA,PM2.5,2015,NS,132506,13046,22464,0.08118753886952373,29
PUENTE ARANDA,PM2.5,2016,HH,48663,4787,8146,0.05172431707344645,8
PUENTE ARANDA,PM2.5,2016,LL,4664,351,938,0.0283333333333333,1
PUENTE ARANDA,PM2.5,2016,NS,155788,15078,26687,0.07759389541948346,31
PUENTE ARANDA,PM2.5,2017,HH,192384,18603,32748,0.07483903596087664,36
PUENTE ARANDA,PM2.5,2017,NS,16731,1613,3023,0.03833333333333333,4
PUENTE ARANDA,PM2.5,2018,HH,194117,18818,33131,0.07423139707198774,36
PUENTE ARANDA,PM2.5,2018,NS,14998,1398,2640,0.043802083333333325,4
PUENTE ARANDA,PM2.5,2019,HH,158467,15487,26805,0.08123536203843337,29
PUENTE ARANDA,PM2.5,2019,NS,50648,4729,8966,0.04470119352821133,11
PUENTE ARANDA,PM2.5,2020,HH,136791,13212,23413,0.07856218577823523,28
PUENTE ARANDA,PM2.5,2020,NS,72324,7004,12358,0.053983118844525474,12
PUENTE ARANDA,PM2.5,2021,HH,123368,11833,20940,0.07623742527704055,27
PUENTE ARANDA,PM2.5,2021,LH,8108,798,1486,0.0667441860465116,1
PUENTE ARANDA,PM2.5,2021,NS,77639,7585,13345,0.06019866328319049,12
PUENTE ARANDA,PM2.5,2022,HH,88441,8398,15364,0.07172224489726585,15
PUENTE ARANDA,PM2.5,2022,NS,120674,11818,20407,0.07086819817863618,25
PUENTE ARANDA,PM2.5,2023,HH,44665,4393,7484,0.0502315176491562,7
PUENTE ARANDA,PM2.5,2023,NS,164450,15823,28287,0.07563387892063027,33
PUENTE ARANDA,PM2.5,2024,HH,71945,6819,12369,0.046476666737537045,10
PUENTE ARANDA,PM2.5,2024,NS,137170,13397,23402,0.07942573201831739,30
PUENTE ARANDA,SO2,2011,HH,79178,7475,13707,0.06470233105684667,13
PUENTE ARANDA,SO2,2011,LL,17700,1430,3256,0.08679036436709069,7
PUENTE ARANDA,SO2,2011,NS,112237,11311,18808,0.06994378868081252,20
PUENTE ARANDA,SO2,2012,HH,79178,7475,13707,0.06470233105684667,13
PUENTE ARANDA,SO2,2012,LL,10705,914,1776,0.1118398434472603,5
PUENTE ARANDA,SO2,2012,NS,119232,11827,20288,0.06578223213407199,22
PUENTE ARANDA,SO2,2014,LL,12827,1207,2287,0.12691287878787877,3
PUENTE ARANDA,SO2,2014,NS,196288,19009,33484,0.0666702700421961,37
PUENTE ARANDA,SO2,2015,LL,7882,760,1402,0.034375,1
PUENTE ARANDA,SO2,2015,NS,201233,19456,34369,0.07213240071602288,39
PUENTE ARANDA,SO2,2016,HH,65921,6527,10965,0.053437375664768846,10
PUENTE ARANDA,SO2,2016,LL,4664,351,938,0.0283333333333333,1
PUENTE ARANDA,SO2,2016,NS,138530,13338,23868,0.0787872944118576,29
PUENTE ARANDA,SO2,2017,HH,87473,8155,15444,0.06220161510223674,14
PUENTE ARANDA,SO2,2017,LL,17337,1394,3225,0.0608455882352941,4
PUENTE ARANDA,SO2,2017,NS,104305,10667,17102,0.07878789379783642,22
PUENTE ARANDA,SO2,2018,LL,95730,9440,15757,0.08123542372861627,22
PUENTE ARANDA,SO2,2018,NS,113385,10776,20014,0.05890885032751857,18
PUENTE ARANDA,SO2,2019,HH,44422,4445,7283,0.05625636236965308,7
PUENTE ARANDA,SO2,2019,LL,17800,1448,3265,0.10439166575721195,7
PUENTE ARANDA,SO2,2019,NS,146893,14323,25223,0.06626932427064756,26
PUENTE ARANDA,SO2,2020,HH,84998,8064,14740,0.06752880690657834,13
PUENTE ARANDA,SO2,2020,LL,4664,351,938,0.0283333333333333,1
PUENTE ARANDA,SO2,2020,NS,119453,11801,20093,0.07466656941561695,26
PUENTE ARANDA,SO2,2021,HH,48663,4787,8146,0.05172431707344645,8
PUENTE ARANDA,SO2,2021,LL,59546,5672,9825,0.09420984794832764,13
PUENTE ARANDA,SO2,2021,NS,100906,9757,17800,0.06363242463205585,19
PUENTE ARANDA,SO2,2022,LL,150682,14654,25570,0.0780102163170874,30
PUENTE ARANDA,SO2,2022,NS,58433,5562,10201,0.05072321384122702,10
PUENTE ARANDA,SO2,2023,LL,120780,11821,20473,0.07568133296743541,25
PUENTE ARANDA,SO2,2023,NS,88335,8395,15298,0.06370035358260046,15
PUENTE ARANDA,SO2,2024,LL,116163,11345,19659,0.07652411578047251,24
PUENTE ARANDA,SO2,2024,NS,92952,8871,16112,0.063184990574597,16
PUENTE ARANDA,eBC,2021,HH,93989,9044,16087,0.05835829931903455,15
PUENTE ARANDA,eBC,2021,NS,115126,11172,19684,0.07888656552557496,25
PUENTE ARANDA,eBC,2022,HH,6648,636,1117,0.045,1
PUENTE ARANDA,eBC,2022,LL,129937,12741,22064,0.07431141941429205,27
PUENTE ARANDA,eBC,2022,NS,72530,6839,12590,0.06634419197825057,12
PUENTE ARANDA,eBC,2023,LL,129937,12741,22064,0.07431141941429205,27
PUENTE ARANDA,eBC,2023,NS,79178,7475,13707,0.06470233105684667,13
RAFAEL URIBE URIBE,CO,2010,LL,314395,39830,43072,0.10114159505959407,32
RAFAEL URIBE URIBE,CO,2010,NS,13647,1692,1747,0.107258064516129,1
RAFAEL URIBE URIBE,CO,2011,LL,189380,25334,23558,0.11545336965545965,17
RAFAEL URIBE URIBE,CO,2011,NS,138662,16188,21261,0.08631761389252032,16
RAFAEL URIBE URIBE,CO,2012,HH,104946,12539,15737,0.09240927184977746,11
RAFAEL URIBE URIBE,CO,2012,NS,223096,28983,29082,0.10578577800343578,22
RAFAEL URIBE URIBE,CO,2013,HH,323834,41017,44082,0.1010559095757231,32
RAFAEL URIBE URIBE,CO,2013,NS,4208,505,737,0.11,1
RAFAEL URIBE URIBE,CO,2014,NS,328042,41522,44819,0.10132694261888299,33
RAFAEL URIBE URIBE,CO,2015,LL,279270,35881,37501,0.1029546287070392,28
RAFAEL URIBE URIBE,CO,2015,NS,48772,5641,7318,0.0922119005252083,5
RAFAEL URIBE URIBE,CO,2016,LL,259156,32857,34927,0.10470998569682746,27
RAFAEL URIBE URIBE,CO,2016,NS,68886,8665,9892,0.08610324876813287,6
RAFAEL URIBE URIBE,CO,2017,LL,179418,23625,22681,0.11246592212784019,16
RAFAEL URIBE URIBE,CO,2017,NS,148624,17897,22138,0.090843197198688,17
RAFAEL URIBE URIBE,CO,2018,HH,290384,36211,39914,0.09989429002324708,31
RAFAEL URIBE URIBE,CO,2018,NS,37658,5311,4905,0.12353305785123966,2
RAFAEL URIBE URIBE,CO,2019,HH,82217,9370,12636,0.0844379521423034,10
RAFAEL URIBE URIBE,CO,2019,NS,245825,32152,32183,0.1086699819565263,23
RAFAEL URIBE URIBE,CO,2020,HH,149867,18099,21297,0.0885901879469123,15
RAFAEL URIBE URIBE,CO,2020,NS,178175,23423,23522,0.11194090484552525,18
RAFAEL URIBE URIBE,CO,2021,HH,70434,8178,10724,0.0898567567385116,8
RAFAEL URIBE URIBE,CO,2021,LL,33450,4806,4168,0.1370661157024793,1
RAFAEL URIBE URIBE,CO,2021,NS,224158,28538,29927,0.10366120570052362,24
RAFAEL URIBE URIBE,CO,2022,HH,238174,29548,33079,0.09983024498266234,24
RAFAEL URIBE URIBE,CO,2022,NS,89868,11974,11740,0.10531813631547145,9
RAFAEL URIBE URIBE,CO,2023,HH,109733,13081,16320,0.09620057188001314,12
RAFAEL URIBE URIBE,CO,2023,NS,218309,28441,28499,0.10425629732680862,21
RAFAEL URIBE URIBE,CO,2024,LL,119612,16976,13729,0.1283250116452869,9
RAFAEL URIBE URIBE,CO,2024,NS,208430,24546,31090,0.09120266673398153,24
RAFAEL URIBE URIBE,NO2,2010,HH,162402,18852,24801,0.08755728354196833,18
RAFAEL URIBE URIBE,NO2,2010,NS,165640,22670,20018,0.11785053351118059,15
RAFAEL URIBE URIBE,NO2,2013,HH,59578,6669,9481,0.08212290062128373,9
RAFAEL URIBE URIBE,NO2,2013,NS,268464,34853,35338,0.10852845836798274,24
RAFAEL URIBE URIBE,NO2,2014,HH,54139,6153,8506,0.0834780067886878,8
RAFAEL URIBE URIBE,NO2,2014,NS,273903,35369,36313,0.10703860208454546,25
RAFAEL URIBE URIBE,NO2,2015,LL,300974,38239,41028,0.10175810543730437,30
RAFAEL URIBE URIBE,NO2,2015,NS,27068,3283,3791,0.09701531443466922,3
RAFAEL URIBE URIBE,NO2,2016,HH,227028,28522,31402,0.10343345034107676,23
RAFAEL URIBE URIBE,NO2,2016,NS,101014,13000,13417,0.09648197485783735,10
RAFAEL URIBE URIBE,NO2,2017,HH,288678,35908,39789,0.09731743302402199,30
RAFAEL URIBE URIBE,NO2,2017,NS,39364,5614,5030,0.1414220385674931,3
RAFAEL URIBE URIBE,NO2,2018,HH,274397,34339,37492,0.09946320049336935,28
RAFAEL URIBE URIBE,NO2,2018,NS,53645,7183,7327,0.11176389852175946,5
RAFAEL URIBE URIBE,NO2,2019,LL,314395,39830,43072,0.10114159505959407,32
RAFAEL URIBE URIBE,NO2,2019,NS,13647,1692,1747,0.107258064516129,1
RAFAEL URIBE URIBE,NO2,2020,HH,13647,1692,1747,0.107258064516129,1
RAFAEL URIBE URIBE,NO2,2020,NS,314395,39830,43072,0.10114159505959407,32
RAFAEL URIBE URIBE,NO2,2021,NS,328042,41522,44819,0.10132694261888299,33
RAFAEL URIBE URIBE,NO2,2022,LL,30194,4310,3014,0.1260924369747899,1
RAFAEL URIBE URIBE,NO2,2022,NS,297848,37212,41805,0.1005530209202609,32
RAFAEL URIBE URIBE,NO2,2023,LL,194631,26437,23722,0.12326764220014746,15
RAFAEL URIBE URIBE,NO2,2023,NS,133411,15085,21097,0.08304302630116261,18
RAFAEL URIBE URIBE,NO2,2024,LL,279169,36074,36966,0.10952253764628131,25
RAFAEL URIBE URIBE,NO2,2024,NS,48873,5448,7853,0.07571570815826328,8
RAFAEL URIBE URIBE,O3,2010,LL,290384,36211,39914,0.09989429002324708,31
RAFAEL URIBE URIBE,O3,2010,NS,37658,5311,4905,0.12353305785123966,2
RAFAEL URIBE URIBE,O3,2011,LL,151944,18905,21461,0.09454777276802885,16
RAFAEL URIBE URIBE,O3,2011,NS,176098,22617,23358,0.10770733777262807,17
RAFAEL URIBE URIBE,O3,2012,LL,323834,41017,44082,0.1010559095757231,32
RAFAEL URIBE URIBE,O3,2012,NS,4208,505,737,0.11,1
RAFAEL URIBE URIBE,O3,2013,LL,112447,12719,17663,0.08366018036328839,14
RAFAEL URIBE URIBE,O3,2013,NS,215595,28803,27156,0.11434455691247904,19
RAFAEL URIBE URIBE,O3,2014,LL,323834,41017,44082,0.1010559095757231,32
RAFAEL URIBE URIBE,O3,2014,NS,4208,505,737,0.11,1
RAFAEL URIBE URIBE,O3,2015,LL,272961,34225,37265,0.09911656183790717,28
RAFAEL URIBE URIBE,O3,2015,NS,55081,7297,7554,0.1137050749923477,5
RAFAEL URIBE URIBE,O3,2016,LL,323834,41017,44082,0.1010559095757231,32
RAFAEL URIBE URIBE,O3,2016,NS,4208,505,737,0.11,1
RAFAEL URIBE URIBE,O3,2017,LL,154783,19665,20715,0.10757214443224886,14
RAFAEL URIBE URIBE,O3,2017,NS,173259,21857,24104,0.09672521496692921,19
RAFAEL URIBE URIBE,O3,2018,LL,221198,27371,31029,0.09881417666274533,22
RAFAEL URIBE URIBE,O3,2018,NS,106844,14151,13790,0.10635247453115831,11
RAFAEL URIBE URIBE,O3,2019,LL,323834,41017,44082,0.1010559095757231,32
RAFAEL URIBE URIBE,O3,2019,NS,4208,505,737,0.11,1
RAFAEL URIBE URIBE,O3,2020,LL,323834,41017,44082,0.1010559095757231,32
RAFAEL URIBE URIBE,O3,2020,NS,4208,505,737,0.11,1
RAFAEL URIBE URIBE,O3,2021,LL,13647,1692,1747,0.107258064516129,1
RAFAEL URIBE URIBE,O3,2021,NS,314395,39830,43072,0.10114159505959407,32
RAFAEL URIBE URIBE,O3,2022,NS,328042,41522,44819,0.10132694261888299,33
RAFAEL URIBE URIBE,O3,2023,NS,328042,41522,44819,0.10132694261888299,33
RAFAEL URIBE URIBE,O3,2024,LL,46564,5005,7380,0.06786723646723644,5
RAFAEL URIBE URIBE,O3,2024,NS,281478,36517,37439,0.10730189014596274,28
RAFAEL URIBE URIBE,PM10,2010,HH,13647,1692,1747,0.107258064516129,1
RAFAEL URIBE URIBE,PM10,2010,NS,314395,39830,43072,0.10114159505959407,32
RAFAEL URIBE URIBE,PM10,2011,HH,13647,1692,1747,0.107258064516129,1
RAFAEL URIBE URIBE,PM10,2011,NS,314395,39830,43072,0.10114159505959407,32
RAFAEL URIBE URIBE,PM10,2012,LL,42156,4499,6516,0.06325854081506252,5
RAFAEL URIBE URIBE,PM10,2012,NS,285886,37023,38303,0.10812487151242237,28
RAFAEL URIBE URIBE,PM10,2013,LL,73815,9183,9994,0.10525493366059854,8
RAFAEL URIBE URIBE,PM10,2013,NS,254227,32339,34825,0.10006998548553403,25
RAFAEL URIBE URIBE,PM10,2014,HH,157939,19671,21959,0.09803886625215982,16
RAFAEL URIBE URIBE,PM10,2014,NS,170103,21851,22860,0.1044216027287401,17
RAFAEL URIBE URIBE,PM10,2015,HH,13647,1692,1747,0.107258064516129,1
RAFAEL URIBE URIBE,PM10,2015,NS,314395,39830,43072,0.10114159505959407,32
RAFAEL URIBE URIBE,PM10,2016,HH,48772,5641,7318,0.0922119005252083,5
RAFAEL URIBE URIBE,PM10,2016,LL,15717,1683,2524,0.0721296296296296,2
RAFAEL URIBE URIBE,PM10,2016,NS,263553,34198,34977,0.10532578248222454,26
RAFAEL URIBE URIBE,PM10,2017,HH,13647,1692,1747,0.107258064516129,1
RAFAEL URIBE URIBE,PM10,2017,LL,15717,1683,2524,0.0721296296296296,2
RAFAEL URIBE URIBE,PM10,2017,NS,298678,38147,40548,0.10307572608825837,30
RAFAEL URIBE URIBE,PM10,2018,HH,13647,1692,1747,0.107258064516129,1
RAFAEL URIBE URIBE,PM10,2018,LL,4987,512,835,0.075,1
RAFAEL URIBE URIBE,PM10,2018,NS,309408,39318,42237,0.10198487231958096,31
RAFAEL URIBE URIBE,PM10,2019,HH,13647,1692,1747,0.107258064516129,1
RAFAEL URIBE URIBE,PM10,2019,NS,314395,39830,43072,0.10114159505959407,32
RAFAEL URIBE URIBE,PM10,2020,HH,48772,5641,7318,0.0922119005252083,5
RAFAEL URIBE URIBE,PM10,2020,NS,279270,35881,37501,0.1029546287070392,28
RAFAEL URIBE URIBE,PM10,2021,HH,32801,3726,4914,0.08380420332355813,3
RAFAEL URIBE URIBE,PM10,2021,LL,4987,512,835,0.075,1
RAFAEL URIBE URIBE,PM10,2021,NS,290254,37284,39070,0.10404746539491257,29
RAFAEL URIBE URIBE,PM10,2022,HH,137174,17062,18962,0.09560682727686183,12
RAFAEL URIBE URIBE,PM10,2022,NS,190868,24460,25857,0.1045955799571808,21
RAFAEL URIBE URIBE,PM10,2023,HH,23218,2621,3406,0.0792290322580645,2
RAFAEL URIBE URIBE,PM10,2023,NS,304824,38901,41413,0.10275261425506484,31
RAFAEL URIBE URIBE,PM10,2024,HH,13647,1692,1747,0.107258064516129,1
